Span Loc(m)	Chord(m)	IB Height(m)	IB Width(m)	Web Height(m)	Web Width(m)	IB Area(m2)	Moment(Nm)	Wing Weight(N/m)
8.420000	3.628243	0.272118	0.482556	0.268118	0.001000	0.002198	1145.506757	126.073088
8.422000	3.628057	0.272104	0.482532	0.268104	0.001000	0.002198	1145.026564	126.066630
8.424000	3.627871	0.272090	0.482507	0.268090	0.001000	0.002198	1144.546486	126.060171
8.426000	3.627685	0.272076	0.482482	0.268076	0.001000	0.002198	1144.066524	126.053710
8.428000	3.627500	0.272062	0.482457	0.268062	0.001000	0.002198	1143.586677	126.047247
8.430000	3.627314	0.272049	0.482433	0.268049	0.001000	0.002198	1143.106946	126.040782
8.432000	3.627128	0.272035	0.482408	0.268035	0.001000	0.002198	1142.627330	126.034315
8.434000	3.626942	0.272021	0.482383	0.268021	0.001000	0.002198	1142.147830	126.027846
8.436000	3.626756	0.272007	0.482358	0.268007	0.001000	0.002197	1141.668445	126.021376
8.438000	3.626569	0.271993	0.482334	0.267993	0.001000	0.002197	1141.189176	126.014903
8.440000	3.626383	0.271979	0.482309	0.267979	0.001000	0.002197	1140.710022	126.008429
8.442000	3.626197	0.271965	0.482284	0.267965	0.001000	0.002197	1140.230983	126.001953
8.444000	3.626011	0.271951	0.482259	0.267951	0.001000	0.002197	1139.752060	125.995475
8.446000	3.625825	0.271937	0.482235	0.267937	0.001000	0.002197	1139.273252	125.988995
8.448000	3.625638	0.271923	0.482210	0.267923	0.001000	0.002197	1138.794560	125.982513
8.450000	3.625452	0.271909	0.482185	0.267909	0.001000	0.002197	1138.315983	125.976030
8.452000	3.625265	0.271895	0.482160	0.267895	0.001000	0.002197	1137.837522	125.969544
8.454000	3.625079	0.271881	0.482135	0.267881	0.001000	0.002196	1137.359175	125.963057
8.456000	3.624892	0.271867	0.482111	0.267867	0.001000	0.002196	1136.880945	125.956568
8.458000	3.624705	0.271853	0.482086	0.267853	0.001000	0.002196	1136.402830	125.950077
8.460000	3.624519	0.271839	0.482061	0.267839	0.001000	0.002196	1135.924830	125.943584
8.462000	3.624332	0.271825	0.482036	0.267825	0.001000	0.002196	1135.446945	125.937089
8.464000	3.624145	0.271811	0.482011	0.267811	0.001000	0.002196	1134.969176	125.930592
8.466000	3.623958	0.271797	0.481986	0.267797	0.001000	0.002196	1134.491522	125.924094
8.468000	3.623771	0.271783	0.481962	0.267783	0.001000	0.002196	1134.013984	125.917593
8.470000	3.623584	0.271769	0.481937	0.267769	0.001000	0.002196	1133.536560	125.911091
8.472000	3.623397	0.271755	0.481912	0.267755	0.001000	0.002195	1133.059253	125.904587
8.474000	3.623210	0.271741	0.481887	0.267741	0.001000	0.002195	1132.582060	125.898081
8.476000	3.623023	0.271727	0.481862	0.267727	0.001000	0.002195	1132.104983	125.891573
8.478000	3.622836	0.271713	0.481837	0.267713	0.001000	0.002195	1131.628021	125.885063
8.480000	3.622649	0.271699	0.481812	0.267699	0.001000	0.002195	1131.151175	125.878551
8.482000	3.622461	0.271685	0.481787	0.267685	0.001000	0.002195	1130.674444	125.872038
8.484000	3.622274	0.271671	0.481762	0.267671	0.001000	0.002195	1130.197828	125.865522
8.486000	3.622087	0.271657	0.481738	0.267657	0.001000	0.002195	1129.721327	125.859005
8.488000	3.621899	0.271642	0.481713	0.267642	0.001000	0.002194	1129.244942	125.852486
8.490000	3.621712	0.271628	0.481688	0.267628	0.001000	0.002194	1128.768672	125.845965
8.492000	3.621524	0.271614	0.481663	0.267614	0.001000	0.002194	1128.292517	125.839442
8.494000	3.621337	0.271600	0.481638	0.267600	0.001000	0.002194	1127.816478	125.832917
8.496000	3.621149	0.271586	0.481613	0.267586	0.001000	0.002194	1127.340554	125.826390
8.498000	3.620961	0.271572	0.481588	0.267572	0.001000	0.002194	1126.864745	125.819862
8.500000	3.620773	0.271558	0.481563	0.267558	0.001000	0.002194	1126.389051	125.813332
8.502000	3.620586	0.271544	0.481538	0.267544	0.001000	0.002194	1125.913473	125.806799
8.504000	3.620398	0.271530	0.481513	0.267530	0.001000	0.002194	1125.438010	125.800265
8.506000	3.620210	0.271516	0.481488	0.267516	0.001000	0.002193	1124.962662	125.793729
8.508000	3.620022	0.271502	0.481463	0.267502	0.001000	0.002193	1124.487429	125.787191
8.510000	3.619834	0.271488	0.481438	0.267488	0.001000	0.002193	1124.012312	125.780651
8.512000	3.619646	0.271473	0.481413	0.267473	0.001000	0.002193	1123.537310	125.774110
8.514000	3.619457	0.271459	0.481388	0.267459	0.001000	0.002193	1123.062423	125.767566
8.516000	3.619269	0.271445	0.481363	0.267445	0.001000	0.002193	1122.587651	125.761021
8.518000	3.619081	0.271431	0.481338	0.267431	0.001000	0.002193	1122.112994	125.754473
8.520000	3.618893	0.271417	0.481313	0.267417	0.001000	0.002193	1121.638453	125.747924
8.522000	3.618704	0.271403	0.481288	0.267403	0.001000	0.002193	1121.164027	125.741373
8.524000	3.618516	0.271389	0.481263	0.267389	0.001000	0.002192	1120.689716	125.734820
8.526000	3.618327	0.271375	0.481238	0.267375	0.001000	0.002192	1120.215520	125.728266
8.528000	3.618139	0.271360	0.481212	0.267360	0.001000	0.002192	1119.741439	125.721709
8.530000	3.617950	0.271346	0.481187	0.267346	0.001000	0.002192	1119.267474	125.715150
8.532000	3.617762	0.271332	0.481162	0.267332	0.001000	0.002192	1118.793624	125.708590
8.534000	3.617573	0.271318	0.481137	0.267318	0.001000	0.002192	1118.319889	125.702028
8.536000	3.617384	0.271304	0.481112	0.267304	0.001000	0.002192	1117.846269	125.695463
8.538000	3.617195	0.271290	0.481087	0.267290	0.001000	0.002192	1117.372764	125.688897
8.540000	3.617006	0.271275	0.481062	0.267275	0.001000	0.002192	1116.899374	125.682329
8.542000	3.616818	0.271261	0.481037	0.267261	0.001000	0.002191	1116.426099	125.675759
8.544000	3.616629	0.271247	0.481012	0.267247	0.001000	0.002191	1115.952940	125.669188
8.546000	3.616440	0.271233	0.480986	0.267233	0.001000	0.002191	1115.479896	125.662614
8.548000	3.616251	0.271219	0.480961	0.267219	0.001000	0.002191	1115.006966	125.656039
8.550000	3.616061	0.271205	0.480936	0.267205	0.001000	0.002191	1114.534152	125.649461
8.552000	3.615872	0.271190	0.480911	0.267190	0.001000	0.002191	1114.061453	125.642882
8.554000	3.615683	0.271176	0.480886	0.267176	0.001000	0.002191	1113.588869	125.636301
8.556000	3.615494	0.271162	0.480861	0.267162	0.001000	0.002191	1113.116401	125.629718
8.558000	3.615304	0.271148	0.480835	0.267148	0.001000	0.002190	1112.644047	125.623133
8.560000	3.615115	0.271134	0.480810	0.267134	0.001000	0.002190	1112.171808	125.616546
8.562000	3.614925	0.271119	0.480785	0.267119	0.001000	0.002190	1111.699685	125.609957
8.564000	3.614736	0.271105	0.480760	0.267105	0.001000	0.002190	1111.227676	125.603367
8.566000	3.614546	0.271091	0.480735	0.267091	0.001000	0.002190	1110.755783	125.596774
8.568000	3.614357	0.271077	0.480709	0.267077	0.001000	0.002190	1110.284004	125.590180
8.570000	3.614167	0.271063	0.480684	0.267063	0.001000	0.002190	1109.812341	125.583584
8.572000	3.613977	0.271048	0.480659	0.267048	0.001000	0.002190	1109.340793	125.576986
8.574000	3.613788	0.271034	0.480634	0.267034	0.001000	0.002190	1108.869360	125.570386
8.576000	3.613598	0.271020	0.480609	0.267020	0.001000	0.002189	1108.398041	125.563784
8.578000	3.613408	0.271006	0.480583	0.267006	0.001000	0.002189	1107.926838	125.557180
8.580000	3.613218	0.270991	0.480558	0.266991	0.001000	0.002189	1107.455750	125.550574
8.582000	3.613028	0.270977	0.480533	0.266977	0.001000	0.002189	1106.984777	125.543967
8.584000	3.612838	0.270963	0.480507	0.266963	0.001000	0.002189	1106.513919	125.537357
8.586000	3.612648	0.270949	0.480482	0.266949	0.001000	0.002189	1106.043175	125.530746
8.588000	3.612458	0.270934	0.480457	0.266934	0.001000	0.002189	1105.572547	125.524133
8.590000	3.612267	0.270920	0.480432	0.266920	0.001000	0.002189	1105.102034	125.517518
8.592000	3.612077	0.270906	0.480406	0.266906	0.001000	0.002189	1104.631636	125.510901
8.594000	3.611887	0.270892	0.480381	0.266892	0.001000	0.002188	1104.161353	125.504282
8.596000	3.611696	0.270877	0.480356	0.266877	0.001000	0.002188	1103.691184	125.497661
8.598000	3.611506	0.270863	0.480330	0.266863	0.001000	0.002188	1103.221131	125.491039
8.600000	3.611316	0.270849	0.480305	0.266849	0.001000	0.002188	1102.751193	125.484414
8.602000	3.611125	0.270834	0.480280	0.266834	0.001000	0.002188	1102.281369	125.477788
8.604000	3.610934	0.270820	0.480254	0.266820	0.001000	0.002188	1101.811661	125.471159
8.606000	3.610744	0.270806	0.480229	0.266806	0.001000	0.002188	1101.342067	125.464529
8.608000	3.610553	0.270791	0.480204	0.266791	0.001000	0.002188	1100.872589	125.457897
8.610000	3.610362	0.270777	0.480178	0.266777	0.001000	0.002187	1100.403225	125.451263
8.612000	3.610171	0.270763	0.480153	0.266763	0.001000	0.002187	1099.933976	125.444627
8.614000	3.609981	0.270749	0.480127	0.266749	0.001000	0.002187	1099.464843	125.437989
8.616000	3.609790	0.270734	0.480102	0.266734	0.001000	0.002187	1098.995824	125.431350
8.618000	3.609599	0.270720	0.480077	0.266720	0.001000	0.002187	1098.526920	125.424708
8.620000	3.609408	0.270706	0.480051	0.266706	0.001000	0.002187	1098.058131	125.418065
8.622000	3.609217	0.270691	0.480026	0.266691	0.001000	0.002187	1097.589456	125.411419
8.624000	3.609025	0.270677	0.480000	0.266677	0.001000	0.002187	1097.120897	125.404772
8.626000	3.608834	0.270663	0.479975	0.266663	0.001000	0.002187	1096.652453	125.398123
8.628000	3.608643	0.270648	0.479950	0.266648	0.001000	0.002186	1096.184123	125.391472
8.630000	3.608452	0.270634	0.479924	0.266634	0.001000	0.002186	1095.715908	125.384819
8.632000	3.608260	0.270620	0.479899	0.266620	0.001000	0.002186	1095.247809	125.378164
8.634000	3.608069	0.270605	0.479873	0.266605	0.001000	0.002186	1094.779824	125.371507
8.636000	3.607878	0.270591	0.479848	0.266591	0.001000	0.002186	1094.311953	125.364849
8.638000	3.607686	0.270576	0.479822	0.266576	0.001000	0.002186	1093.844198	125.358188
8.640000	3.607494	0.270562	0.479797	0.266562	0.001000	0.002186	1093.376558	125.351526
8.642000	3.607303	0.270548	0.479771	0.266548	0.001000	0.002186	1092.909032	125.344862
8.644000	3.607111	0.270533	0.479746	0.266533	0.001000	0.002186	1092.441621	125.338195
8.646000	3.606919	0.270519	0.479720	0.266519	0.001000	0.002185	1091.974325	125.331527
8.648000	3.606728	0.270505	0.479695	0.266505	0.001000	0.002185	1091.507144	125.324857
8.650000	3.606536	0.270490	0.479669	0.266490	0.001000	0.002185	1091.040078	125.318185
8.652000	3.606344	0.270476	0.479644	0.266476	0.001000	0.002185	1090.573126	125.311512
8.654000	3.606152	0.270461	0.479618	0.266461	0.001000	0.002185	1090.106289	125.304836
8.656000	3.605960	0.270447	0.479593	0.266447	0.001000	0.002185	1089.639567	125.298158
8.658000	3.605768	0.270433	0.479567	0.266433	0.001000	0.002185	1089.172960	125.291479
8.660000	3.605576	0.270418	0.479542	0.266418	0.001000	0.002185	1088.706468	125.284798
8.662000	3.605384	0.270404	0.479516	0.266404	0.001000	0.002184	1088.240090	125.278114
8.664000	3.605191	0.270389	0.479490	0.266389	0.001000	0.002184	1087.773827	125.271429
8.666000	3.604999	0.270375	0.479465	0.266375	0.001000	0.002184	1087.307679	125.264742
8.668000	3.604807	0.270360	0.479439	0.266360	0.001000	0.002184	1086.841646	125.258053
8.670000	3.604614	0.270346	0.479414	0.266346	0.001000	0.002184	1086.375727	125.251362
8.672000	3.604422	0.270332	0.479388	0.266332	0.001000	0.002184	1085.909923	125.244669
8.674000	3.604229	0.270317	0.479362	0.266317	0.001000	0.002184	1085.444234	125.237975
8.676000	3.604037	0.270303	0.479337	0.266303	0.001000	0.002184	1084.978660	125.231278
8.678000	3.603844	0.270288	0.479311	0.266288	0.001000	0.002184	1084.513200	125.224580
8.680000	3.603651	0.270274	0.479286	0.266274	0.001000	0.002183	1084.047855	125.217879
8.682000	3.603459	0.270259	0.479260	0.266259	0.001000	0.002183	1083.582625	125.211177
8.684000	3.603266	0.270245	0.479234	0.266245	0.001000	0.002183	1083.117509	125.204473
8.686000	3.603073	0.270230	0.479209	0.266230	0.001000	0.002183	1082.652508	125.197767
8.688000	3.602880	0.270216	0.479183	0.266216	0.001000	0.002183	1082.187622	125.191059
8.690000	3.602687	0.270202	0.479157	0.266202	0.001000	0.002183	1081.722850	125.184349
8.692000	3.602494	0.270187	0.479132	0.266187	0.001000	0.002183	1081.258193	125.177637
8.694000	3.602301	0.270173	0.479106	0.266173	0.001000	0.002183	1080.793651	125.170923
8.696000	3.602108	0.270158	0.479080	0.266158	0.001000	0.002182	1080.329224	125.164208
8.698000	3.601915	0.270144	0.479055	0.266144	0.001000	0.002182	1079.864911	125.157490
8.700000	3.601722	0.270129	0.479029	0.266129	0.001000	0.002182	1079.400713	125.150771
8.702000	3.601529	0.270115	0.479003	0.266115	0.001000	0.002182	1078.936629	125.144049
8.704000	3.601335	0.270100	0.478978	0.266100	0.001000	0.002182	1078.472660	125.137326
8.706000	3.601142	0.270086	0.478952	0.266086	0.001000	0.002182	1078.008806	125.130601
8.708000	3.600948	0.270071	0.478926	0.266071	0.001000	0.002182	1077.545066	125.123874
8.710000	3.600755	0.270057	0.478900	0.266057	0.001000	0.002182	1077.081441	125.117145
8.712000	3.600561	0.270042	0.478875	0.266042	0.001000	0.002182	1076.617931	125.110414
8.714000	3.600368	0.270028	0.478849	0.266028	0.001000	0.002181	1076.154535	125.103681
8.716000	3.600174	0.270013	0.478823	0.266013	0.001000	0.002181	1075.691254	125.096947
8.718000	3.599980	0.269999	0.478797	0.265999	0.001000	0.002181	1075.228087	125.090210
8.720000	3.599787	0.269984	0.478772	0.265984	0.001000	0.002181	1074.765035	125.083472
8.722000	3.599593	0.269969	0.478746	0.265969	0.001000	0.002181	1074.302098	125.076731
8.724000	3.599399	0.269955	0.478720	0.265955	0.001000	0.002181	1073.839275	125.069989
8.726000	3.599205	0.269940	0.478694	0.265940	0.001000	0.002181	1073.376566	125.063245
8.728000	3.599011	0.269926	0.478668	0.265926	0.001000	0.002181	1072.913973	125.056499
8.730000	3.598817	0.269911	0.478643	0.265911	0.001000	0.002180	1072.451494	125.049750
8.732000	3.598623	0.269897	0.478617	0.265897	0.001000	0.002180	1071.989129	125.043001
8.734000	3.598429	0.269882	0.478591	0.265882	0.001000	0.002180	1071.526879	125.036249
8.736000	3.598235	0.269868	0.478565	0.265868	0.001000	0.002180	1071.064743	125.029495
8.738000	3.598040	0.269853	0.478539	0.265853	0.001000	0.002180	1070.602722	125.022739
8.740000	3.597846	0.269838	0.478514	0.265838	0.001000	0.002180	1070.140816	125.015982
8.742000	3.597652	0.269824	0.478488	0.265824	0.001000	0.002180	1069.679024	125.009222
8.744000	3.597457	0.269809	0.478462	0.265809	0.001000	0.002180	1069.217347	125.002461
8.746000	3.597263	0.269795	0.478436	0.265795	0.001000	0.002180	1068.755784	124.995697
8.748000	3.597068	0.269780	0.478410	0.265780	0.001000	0.002179	1068.294335	124.988932
8.750000	3.596874	0.269766	0.478384	0.265766	0.001000	0.002179	1067.833001	124.982165
8.752000	3.596679	0.269751	0.478358	0.265751	0.001000	0.002179	1067.371782	124.975396
8.754000	3.596484	0.269736	0.478332	0.265736	0.001000	0.002179	1066.910677	124.968625
8.756000	3.596290	0.269722	0.478307	0.265722	0.001000	0.002179	1066.449687	124.961852
8.758000	3.596095	0.269707	0.478281	0.265707	0.001000	0.002179	1065.988811	124.955077
8.760000	3.595900	0.269692	0.478255	0.265692	0.001000	0.002179	1065.528049	124.948300
8.762000	3.595705	0.269678	0.478229	0.265678	0.001000	0.002179	1065.067402	124.941522
8.764000	3.595510	0.269663	0.478203	0.265663	0.001000	0.002178	1064.606869	124.934741
8.766000	3.595315	0.269649	0.478177	0.265649	0.001000	0.002178	1064.146451	124.927959
8.768000	3.595120	0.269634	0.478151	0.265634	0.001000	0.002178	1063.686148	124.921174
8.770000	3.594925	0.269619	0.478125	0.265619	0.001000	0.002178	1063.225958	124.914388
8.772000	3.594730	0.269605	0.478099	0.265605	0.001000	0.002178	1062.765884	124.907600
8.774000	3.594534	0.269590	0.478073	0.265590	0.001000	0.002178	1062.305923	124.900810
8.776000	3.594339	0.269575	0.478047	0.265575	0.001000	0.002178	1061.846077	124.894018
8.778000	3.594144	0.269561	0.478021	0.265561	0.001000	0.002178	1061.386346	124.887224
8.780000	3.593948	0.269546	0.477995	0.265546	0.001000	0.002178	1060.926728	124.880428
8.782000	3.593753	0.269531	0.477969	0.265531	0.001000	0.002177	1060.467226	124.873630
8.784000	3.593557	0.269517	0.477943	0.265517	0.001000	0.002177	1060.007837	124.866830
8.786000	3.593362	0.269502	0.477917	0.265502	0.001000	0.002177	1059.548563	124.860029
8.788000	3.593166	0.269487	0.477891	0.265487	0.001000	0.002177	1059.089404	124.853225
8.790000	3.592970	0.269473	0.477865	0.265473	0.001000	0.002177	1058.630358	124.846420
8.792000	3.592775	0.269458	0.477839	0.265458	0.001000	0.002177	1058.171427	124.839612
8.794000	3.592579	0.269443	0.477813	0.265443	0.001000	0.002177	1057.712611	124.832803
8.796000	3.592383	0.269429	0.477787	0.265429	0.001000	0.002177	1057.253909	124.825992
8.798000	3.592187	0.269414	0.477761	0.265414	0.001000	0.002176	1056.795321	124.819179
8.800000	3.591991	0.269399	0.477735	0.265399	0.001000	0.002176	1056.336848	124.812364
8.802000	3.591795	0.269385	0.477709	0.265385	0.001000	0.002176	1055.878488	124.805547
8.804000	3.591599	0.269370	0.477683	0.265370	0.001000	0.002176	1055.420244	124.798728
8.806000	3.591403	0.269355	0.477657	0.265355	0.001000	0.002176	1054.962113	124.791907
8.808000	3.591207	0.269341	0.477630	0.265341	0.001000	0.002176	1054.504097	124.785084
8.810000	3.591010	0.269326	0.477604	0.265326	0.001000	0.002176	1054.046195	124.778259
8.812000	3.590814	0.269311	0.477578	0.265311	0.001000	0.002176	1053.588408	124.771433
8.814000	3.590618	0.269296	0.477552	0.265296	0.001000	0.002176	1053.130734	124.764604
8.816000	3.590421	0.269282	0.477526	0.265282	0.001000	0.002175	1052.673175	124.757774
8.818000	3.590225	0.269267	0.477500	0.265267	0.001000	0.002175	1052.215731	124.750941
8.820000	3.590028	0.269252	0.477474	0.265252	0.001000	0.002175	1051.758400	124.744107
8.822000	3.589832	0.269237	0.477448	0.265237	0.001000	0.002175	1051.301184	124.737271
8.824000	3.589635	0.269223	0.477421	0.265223	0.001000	0.002175	1050.844082	124.730433
8.826000	3.589439	0.269208	0.477395	0.265208	0.001000	0.002175	1050.387095	124.723593
8.828000	3.589242	0.269193	0.477369	0.265193	0.001000	0.002175	1049.930222	124.716751
8.830000	3.589045	0.269178	0.477343	0.265178	0.001000	0.002175	1049.473462	124.709907
8.832000	3.588848	0.269164	0.477317	0.265164	0.001000	0.002174	1049.016818	124.703061
8.834000	3.588651	0.269149	0.477291	0.265149	0.001000	0.002174	1048.560287	124.696213
8.836000	3.588454	0.269134	0.477264	0.265134	0.001000	0.002174	1048.103871	124.689363
8.838000	3.588257	0.269119	0.477238	0.265119	0.001000	0.002174	1047.647569	124.682512
8.840000	3.588060	0.269105	0.477212	0.265105	0.001000	0.002174	1047.191381	124.675658
8.842000	3.587863	0.269090	0.477186	0.265090	0.001000	0.002174	1046.735307	124.668803
8.844000	3.587666	0.269075	0.477160	0.265075	0.001000	0.002174	1046.279347	124.661945
8.846000	3.587469	0.269060	0.477133	0.265060	0.001000	0.002174	1045.823502	124.655086
8.848000	3.587271	0.269045	0.477107	0.265045	0.001000	0.002173	1045.367771	124.648225
8.850000	3.587074	0.269031	0.477081	0.265031	0.001000	0.002173	1044.912154	124.641361
8.852000	3.586877	0.269016	0.477055	0.265016	0.001000	0.002173	1044.456651	124.634496
8.854000	3.586679	0.269001	0.477028	0.265001	0.001000	0.002173	1044.001263	124.627629
8.856000	3.586482	0.268986	0.477002	0.264986	0.001000	0.002173	1043.545988	124.620760
8.858000	3.586284	0.268971	0.476976	0.264971	0.001000	0.002173	1043.090828	124.613889
8.860000	3.586086	0.268956	0.476949	0.264956	0.001000	0.002173	1042.635782	124.607016
8.862000	3.585889	0.268942	0.476923	0.264942	0.001000	0.002173	1042.180850	124.600142
8.864000	3.585691	0.268927	0.476897	0.264927	0.001000	0.002173	1041.726032	124.593265
8.866000	3.585493	0.268912	0.476871	0.264912	0.001000	0.002172	1041.271329	124.586386
8.868000	3.585295	0.268897	0.476844	0.264897	0.001000	0.002172	1040.816739	124.579506
8.870000	3.585097	0.268882	0.476818	0.264882	0.001000	0.002172	1040.362264	124.572623
8.872000	3.584900	0.268867	0.476792	0.264867	0.001000	0.002172	1039.907902	124.565739
8.874000	3.584702	0.268853	0.476765	0.264853	0.001000	0.002172	1039.453655	124.558852
8.876000	3.584503	0.268838	0.476739	0.264838	0.001000	0.002172	1038.999522	124.551964
8.878000	3.584305	0.268823	0.476713	0.264823	0.001000	0.002172	1038.545503	124.545074
8.880000	3.584107	0.268808	0.476686	0.264808	0.001000	0.002172	1038.091598	124.538182
8.882000	3.583909	0.268793	0.476660	0.264793	0.001000	0.002171	1037.637807	124.531288
8.884000	3.583711	0.268778	0.476634	0.264778	0.001000	0.002171	1037.184131	124.524392
8.886000	3.583512	0.268763	0.476607	0.264763	0.001000	0.002171	1036.730568	124.517494
8.888000	3.583314	0.268749	0.476581	0.264749	0.001000	0.002171	1036.277120	124.510594
8.890000	3.583115	0.268734	0.476554	0.264734	0.001000	0.002171	1035.823785	124.503692
8.892000	3.582917	0.268719	0.476528	0.264719	0.001000	0.002171	1035.370565	124.496788
8.894000	3.582718	0.268704	0.476502	0.264704	0.001000	0.002171	1034.917458	124.489882
8.896000	3.582520	0.268689	0.476475	0.264689	0.001000	0.002171	1034.464466	124.482975
8.898000	3.582321	0.268674	0.476449	0.264674	0.001000	0.002170	1034.011587	124.476065
8.900000	3.582122	0.268659	0.476422	0.264659	0.001000	0.002170	1033.558823	124.469154
8.902000	3.581923	0.268644	0.476396	0.264644	0.001000	0.002170	1033.106173	124.462240
8.904000	3.581725	0.268629	0.476369	0.264629	0.001000	0.002170	1032.653637	124.455325
8.906000	3.581526	0.268614	0.476343	0.264614	0.001000	0.002170	1032.201214	124.448408
8.908000	3.581327	0.268600	0.476316	0.264600	0.001000	0.002170	1031.748906	124.441488
8.910000	3.581128	0.268585	0.476290	0.264585	0.001000	0.002170	1031.296712	124.434567
8.912000	3.580929	0.268570	0.476264	0.264570	0.001000	0.002170	1030.844631	124.427644
8.914000	3.580730	0.268555	0.476237	0.264555	0.001000	0.002170	1030.392665	124.420719
8.916000	3.580530	0.268540	0.476211	0.264540	0.001000	0.002169	1029.940813	124.413792
8.918000	3.580331	0.268525	0.476184	0.264525	0.001000	0.002169	1029.489075	124.406863
8.920000	3.580132	0.268510	0.476158	0.264510	0.001000	0.002169	1029.037450	124.399932
8.922000	3.579932	0.268495	0.476131	0.264495	0.001000	0.002169	1028.585940	124.392999
8.924000	3.579733	0.268480	0.476105	0.264480	0.001000	0.002169	1028.134543	124.386064
8.926000	3.579534	0.268465	0.476078	0.264465	0.001000	0.002169	1027.683261	124.379128
8.928000	3.579334	0.268450	0.476051	0.264450	0.001000	0.002169	1027.232092	124.372189
8.930000	3.579135	0.268435	0.476025	0.264435	0.001000	0.002169	1026.781038	124.365248
8.932000	3.578935	0.268420	0.475998	0.264420	0.001000	0.002168	1026.330097	124.358306
8.934000	3.578735	0.268405	0.475972	0.264405	0.001000	0.002168	1025.879270	124.351361
8.936000	3.578535	0.268390	0.475945	0.264390	0.001000	0.002168	1025.428557	124.344415
8.938000	3.578336	0.268375	0.475919	0.264375	0.001000	0.002168	1024.977958	124.337467
8.940000	3.578136	0.268360	0.475892	0.264360	0.001000	0.002168	1024.527473	124.330516
8.942000	3.577936	0.268345	0.475865	0.264345	0.001000	0.002168	1024.077102	124.323564
8.944000	3.577736	0.268330	0.475839	0.264330	0.001000	0.002168	1023.626845	124.316610
8.946000	3.577536	0.268315	0.475812	0.264315	0.001000	0.002168	1023.176701	124.309654
8.948000	3.577336	0.268300	0.475786	0.264300	0.001000	0.002167	1022.726672	124.302696
8.950000	3.577136	0.268285	0.475759	0.264285	0.001000	0.002167	1022.276756	124.295735
8.952000	3.576936	0.268270	0.475732	0.264270	0.001000	0.002167	1021.826954	124.288774
8.954000	3.576735	0.268255	0.475706	0.264255	0.001000	0.002167	1021.377266	124.281810
8.956000	3.576535	0.268240	0.475679	0.264240	0.001000	0.002167	1020.927692	124.274844
8.958000	3.576335	0.268225	0.475653	0.264225	0.001000	0.002167	1020.478232	124.267876
8.960000	3.576134	0.268210	0.475626	0.264210	0.001000	0.002167	1020.028886	124.260906
8.962000	3.575934	0.268195	0.475599	0.264195	0.001000	0.002167	1019.579653	124.253934
8.964000	3.575733	0.268180	0.475573	0.264180	0.001000	0.002166	1019.130534	124.246961
8.966000	3.575533	0.268165	0.475546	0.264165	0.001000	0.002166	1018.681529	124.239985
8.968000	3.575332	0.268150	0.475519	0.264150	0.001000	0.002166	1018.232638	124.233008
8.970000	3.575131	0.268135	0.475492	0.264135	0.001000	0.002166	1017.783861	124.226028
8.972000	3.574931	0.268120	0.475466	0.264120	0.001000	0.002166	1017.335198	124.219047
8.974000	3.574730	0.268105	0.475439	0.264105	0.001000	0.002166	1016.886648	124.212063
8.976000	3.574529	0.268090	0.475412	0.264090	0.001000	0.002166	1016.438212	124.205078
8.978000	3.574328	0.268075	0.475386	0.264075	0.001000	0.002166	1015.989890	124.198091
8.980000	3.574127	0.268060	0.475359	0.264060	0.001000	0.002165	1015.541681	124.191101
8.982000	3.573926	0.268044	0.475332	0.264044	0.001000	0.002165	1015.093587	124.184110
8.984000	3.573725	0.268029	0.475305	0.264029	0.001000	0.002165	1014.645606	124.177117
8.986000	3.573524	0.268014	0.475279	0.264014	0.001000	0.002165	1014.197739	124.170122
8.988000	3.573323	0.267999	0.475252	0.263999	0.001000	0.002165	1013.749986	124.163125
8.990000	3.573121	0.267984	0.475225	0.263984	0.001000	0.002165	1013.302346	124.156126
8.992000	3.572920	0.267969	0.475198	0.263969	0.001000	0.002165	1012.854820	124.149125
8.994000	3.572719	0.267954	0.475172	0.263954	0.001000	0.002165	1012.407408	124.142122
8.996000	3.572517	0.267939	0.475145	0.263939	0.001000	0.002165	1011.960110	124.135117
8.998000	3.572316	0.267924	0.475118	0.263924	0.001000	0.002164	1011.512925	124.128110
9.000000	3.572114	0.267909	0.475091	0.263909	0.001000	0.002164	1011.065854	124.121102
9.002000	3.571913	0.267893	0.475064	0.263893	0.001000	0.002164	1010.618897	124.114091
9.004000	3.571711	0.267878	0.475038	0.263878	0.001000	0.002164	1010.172053	124.107078
9.006000	3.571509	0.267863	0.475011	0.263863	0.001000	0.002164	1009.725323	124.100064
9.008000	3.571308	0.267848	0.474984	0.263848	0.001000	0.002164	1009.278707	124.093047
9.010000	3.571106	0.267833	0.474957	0.263833	0.001000	0.002164	1008.832205	124.086028
9.012000	3.570904	0.267818	0.474930	0.263818	0.001000	0.002164	1008.385816	124.079008
9.014000	3.570702	0.267803	0.474903	0.263803	0.001000	0.002163	1007.939541	124.071986
9.016000	3.570500	0.267787	0.474876	0.263787	0.001000	0.002163	1007.493379	124.064961
9.018000	3.570298	0.267772	0.474850	0.263772	0.001000	0.002163	1007.047331	124.057935
9.020000	3.570096	0.267757	0.474823	0.263757	0.001000	0.002163	1006.601397	124.050906
9.022000	3.569894	0.267742	0.474796	0.263742	0.001000	0.002163	1006.155576	124.043876
