Span Loc(m)	Chord(m)	IB Height(m)	IB Width(m)	Web Height(m)	Web Width(m)	IB Area(m2)	Moment(Nm)	Wing Weight(N/m)
2.392000	0.456634	0.034248	0.060732	0.030248	0.001000	0.000273	222.168578	15.773419
2.394000	0.456520	0.034239	0.060717	0.030239	0.001000	0.000273	221.753814	15.769476
2.396000	0.456407	0.034231	0.060702	0.030231	0.001000	0.000273	221.339497	15.765529
2.398000	0.456293	0.034222	0.060687	0.030222	0.001000	0.000273	220.925627	15.761577
2.400000	0.456180	0.034213	0.060672	0.030213	0.001000	0.000273	220.512203	15.757622
2.402000	0.456066	0.034205	0.060657	0.030205	0.001000	0.000273	220.099227	15.753661
2.404000	0.455952	0.034196	0.060642	0.030196	0.001000	0.000273	219.686697	15.749697
2.406000	0.455838	0.034188	0.060626	0.030188	0.001000	0.000273	219.274614	15.745728
2.408000	0.455723	0.034179	0.060611	0.030179	0.001000	0.000273	218.862977	15.741756
2.410000	0.455609	0.034171	0.060596	0.030171	0.001000	0.000273	218.451787	15.737778
2.412000	0.455495	0.034162	0.060581	0.030162	0.001000	0.000272	218.041043	15.733797
2.414000	0.455380	0.034153	0.060566	0.030153	0.001000	0.000272	217.630745	15.729811
2.416000	0.455265	0.034145	0.060550	0.030145	0.001000	0.000272	217.220893	15.725821
2.418000	0.455150	0.034136	0.060535	0.030136	0.001000	0.000272	216.811486	15.721826
2.420000	0.455035	0.034128	0.060520	0.030128	0.001000	0.000272	216.402526	15.717828
2.422000	0.454920	0.034119	0.060504	0.030119	0.001000	0.000272	215.994011	15.713824
2.424000	0.454805	0.034110	0.060489	0.030110	0.001000	0.000272	215.585942	15.709817
2.426000	0.454690	0.034102	0.060474	0.030102	0.001000	0.000272	215.178319	15.705805
2.428000	0.454574	0.034093	0.060458	0.030093	0.001000	0.000272	214.771140	15.701789
2.430000	0.454459	0.034084	0.060443	0.030084	0.001000	0.000272	214.364407	15.697769
2.432000	0.454343	0.034076	0.060428	0.030076	0.001000	0.000272	213.958119	15.693744
2.434000	0.454227	0.034067	0.060412	0.030067	0.001000	0.000272	213.552276	15.689715
2.436000	0.454111	0.034058	0.060397	0.030058	0.001000	0.000272	213.146878	15.685682
2.438000	0.453995	0.034050	0.060381	0.030050	0.001000	0.000272	212.741924	15.681644
2.440000	0.453879	0.034041	0.060366	0.030041	0.001000	0.000272	212.337416	15.677602
2.442000	0.453762	0.034032	0.060350	0.030032	0.001000	0.000271	211.933351	15.673555
2.444000	0.453646	0.034023	0.060335	0.030023	0.001000	0.000271	211.529732	15.669504
2.446000	0.453529	0.034015	0.060319	0.030015	0.001000	0.000271	211.126556	15.665449
2.448000	0.453413	0.034006	0.060304	0.030006	0.001000	0.000271	210.723825	15.661390
2.450000	0.453296	0.033997	0.060288	0.029997	0.001000	0.000271	210.321538	15.657326
2.452000	0.453179	0.033988	0.060273	0.029988	0.001000	0.000271	209.919694	15.653258
2.454000	0.453062	0.033980	0.060257	0.029980	0.001000	0.000271	209.518295	15.649185
2.456000	0.452944	0.033971	0.060242	0.029971	0.001000	0.000271	209.117339	15.645108
2.458000	0.452827	0.033962	0.060226	0.029962	0.001000	0.000271	208.716827	15.641027
2.460000	0.452710	0.033953	0.060210	0.029953	0.001000	0.000271	208.316759	15.636941
2.462000	0.452592	0.033944	0.060195	0.029944	0.001000	0.000271	207.917133	15.632851
2.464000	0.452474	0.033936	0.060179	0.029936	0.001000	0.000271	207.517952	15.628756
2.466000	0.452356	0.033927	0.060163	0.029927	0.001000	0.000271	207.119213	15.624657
2.468000	0.452238	0.033918	0.060148	0.029918	0.001000	0.000271	206.720917	15.620554
2.470000	0.452120	0.033909	0.060132	0.029909	0.001000	0.000270	206.323064	15.616446
2.472000	0.452002	0.033900	0.060116	0.029900	0.001000	0.000270	205.925654	15.612334
2.474000	0.451884	0.033891	0.060101	0.029891	0.001000	0.000270	205.528687	15.608217
2.476000	0.451765	0.033882	0.060085	0.029882	0.001000	0.000270	205.132163	15.604096
2.478000	0.451646	0.033873	0.060069	0.029873	0.001000	0.000270	204.736080	15.599971
2.480000	0.451528	0.033865	0.060053	0.029865	0.001000	0.000270	204.340440	15.595841
2.482000	0.451409	0.033856	0.060037	0.029856	0.001000	0.000270	203.945243	15.591707
2.484000	0.451290	0.033847	0.060022	0.029847	0.001000	0.000270	203.550487	15.587569
2.486000	0.451171	0.033838	0.060006	0.029838	0.001000	0.000270	203.156174	15.583426
2.488000	0.451051	0.033829	0.059990	0.029829	0.001000	0.000270	202.762302	15.579278
2.490000	0.450932	0.033820	0.059974	0.029820	0.001000	0.000270	202.368872	15.575126
2.492000	0.450813	0.033811	0.059958	0.029811	0.001000	0.000270	201.975884	15.570970
2.494000	0.450693	0.033802	0.059942	0.029802	0.001000	0.000270	201.583338	15.566809
2.496000	0.450573	0.033793	0.059926	0.029793	0.001000	0.000269	201.191232	15.562644
2.498000	0.450453	0.033784	0.059910	0.029784	0.001000	0.000269	200.799568	15.558474
2.500000	0.450333	0.033775	0.059894	0.029775	0.001000	0.000269	200.408346	15.554300
2.502000	0.450213	0.033766	0.059878	0.029766	0.001000	0.000269	200.017564	15.550121
2.504000	0.450093	0.033757	0.059862	0.029757	0.001000	0.000269	199.627223	15.545938
2.506000	0.449972	0.033748	0.059846	0.029748	0.001000	0.000269	199.237323	15.541751
2.508000	0.449852	0.033739	0.059830	0.029739	0.001000	0.000269	198.847864	15.537559
2.510000	0.449731	0.033730	0.059814	0.029730	0.001000	0.000269	198.458845	15.533362
2.512000	0.449610	0.033721	0.059798	0.029721	0.001000	0.000269	198.070267	15.529162
2.514000	0.449489	0.033712	0.059782	0.029712	0.001000	0.000269	197.682129	15.524956
2.516000	0.449368	0.033703	0.059766	0.029703	0.001000	0.000269	197.294432	15.520746
2.518000	0.449247	0.033694	0.059750	0.029694	0.001000	0.000269	196.907174	15.516532
2.520000	0.449126	0.033684	0.059734	0.029684	0.001000	0.000269	196.520357	15.512313
2.522000	0.449004	0.033675	0.059718	0.029675	0.001000	0.000269	196.133979	15.508090
2.524000	0.448883	0.033666	0.059701	0.029666	0.001000	0.000268	195.748042	15.503862
2.526000	0.448761	0.033657	0.059685	0.029657	0.001000	0.000268	195.362543	15.499630
2.528000	0.448639	0.033648	0.059669	0.029648	0.001000	0.000268	194.977485	15.495393
2.530000	0.448517	0.033639	0.059653	0.029639	0.001000	0.000268	194.592865	15.491151
2.532000	0.448395	0.033630	0.059637	0.029630	0.001000	0.000268	194.208686	15.486906
2.534000	0.448273	0.033620	0.059620	0.029620	0.001000	0.000268	193.824945	15.482655
2.536000	0.448151	0.033611	0.059604	0.029611	0.001000	0.000268	193.441643	15.478400
2.538000	0.448028	0.033602	0.059588	0.029602	0.001000	0.000268	193.058780	15.474141
2.540000	0.447906	0.033593	0.059571	0.029593	0.001000	0.000268	192.676356	15.469877
2.542000	0.447783	0.033584	0.059555	0.029584	0.001000	0.000268	192.294371	15.465609
2.544000	0.447660	0.033575	0.059539	0.029575	0.001000	0.000268	191.912824	15.461336
2.546000	0.447537	0.033565	0.059522	0.029565	0.001000	0.000268	191.531716	15.457058
2.548000	0.447414	0.033556	0.059506	0.029556	0.001000	0.000268	191.151046	15.452776
2.550000	0.447291	0.033547	0.059490	0.029547	0.001000	0.000268	190.770814	15.448490
2.552000	0.447167	0.033538	0.059473	0.029538	0.001000	0.000267	190.391020	15.444198
2.554000	0.447044	0.033528	0.059457	0.029528	0.001000	0.000267	190.011665	15.439903
2.556000	0.446920	0.033519	0.059440	0.029519	0.001000	0.000267	189.632747	15.435603
2.558000	0.446796	0.033510	0.059424	0.029510	0.001000	0.000267	189.254266	15.431298
2.560000	0.446672	0.033500	0.059407	0.029500	0.001000	0.000267	188.876224	15.426988
2.562000	0.446548	0.033491	0.059391	0.029491	0.001000	0.000267	188.498619	15.422674
2.564000	0.446424	0.033482	0.059374	0.029482	0.001000	0.000267	188.121451	15.418356
2.566000	0.446300	0.033472	0.059358	0.029472	0.001000	0.000267	187.744721	15.414033
2.568000	0.446175	0.033463	0.059341	0.029463	0.001000	0.000267	187.368427	15.409705
2.570000	0.446051	0.033454	0.059325	0.029454	0.001000	0.000267	186.992571	15.405373
2.572000	0.445926	0.033444	0.059308	0.029444	0.001000	0.000267	186.617151	15.401036
2.574000	0.445801	0.033435	0.059292	0.029435	0.001000	0.000267	186.242168	15.396695
2.576000	0.445676	0.033426	0.059275	0.029426	0.001000	0.000267	185.867622	15.392349
2.578000	0.445551	0.033416	0.059258	0.029416	0.001000	0.000266	185.493513	15.387998
2.580000	0.445426	0.033407	0.059242	0.029407	0.001000	0.000266	185.119839	15.383643
2.582000	0.445301	0.033398	0.059225	0.029398	0.001000	0.000266	184.746602	15.379283
2.584000	0.445175	0.033388	0.059208	0.029388	0.001000	0.000266	184.373801	15.374919
2.586000	0.445050	0.033379	0.059192	0.029379	0.001000	0.000266	184.001436	15.370550
2.588000	0.444924	0.033369	0.059175	0.029369	0.001000	0.000266	183.629507	15.366176
2.590000	0.444798	0.033360	0.059158	0.029360	0.001000	0.000266	183.258014	15.361798
2.592000	0.444672	0.033350	0.059141	0.029350	0.001000	0.000266	182.886957	15.357415
2.594000	0.444546	0.033341	0.059125	0.029341	0.001000	0.000266	182.516335	15.353028
2.596000	0.444419	0.033331	0.059108	0.029331	0.001000	0.000266	182.146148	15.348636
2.598000	0.444293	0.033322	0.059091	0.029322	0.001000	0.000266	181.776396	15.344239
2.600000	0.444166	0.033312	0.059074	0.029312	0.001000	0.000266	181.407080	15.339838
2.602000	0.444040	0.033303	0.059057	0.029303	0.001000	0.000266	181.038199	15.335431
2.604000	0.443913	0.033293	0.059040	0.029293	0.001000	0.000265	180.669753	15.331021
2.606000	0.443786	0.033284	0.059024	0.029284	0.001000	0.000265	180.301741	15.326605
2.608000	0.443659	0.033274	0.059007	0.029274	0.001000	0.000265	179.934164	15.322185
2.610000	0.443532	0.033265	0.058990	0.029265	0.001000	0.000265	179.567022	15.317761
2.612000	0.443404	0.033255	0.058973	0.029255	0.001000	0.000265	179.200314	15.313332
2.614000	0.443277	0.033246	0.058956	0.029246	0.001000	0.000265	178.834040	15.308898
2.616000	0.443149	0.033236	0.058939	0.029236	0.001000	0.000265	178.468201	15.304459
2.618000	0.443021	0.033227	0.058922	0.029227	0.001000	0.000265	178.102795	15.300016
2.620000	0.442893	0.033217	0.058905	0.029217	0.001000	0.000265	177.737823	15.295568
2.622000	0.442765	0.033207	0.058888	0.029207	0.001000	0.000265	177.373286	15.291115
2.624000	0.442637	0.033198	0.058871	0.029198	0.001000	0.000265	177.009181	15.286658
2.626000	0.442509	0.033188	0.058854	0.029188	0.001000	0.000265	176.645511	15.282195
2.628000	0.442381	0.033179	0.058837	0.029179	0.001000	0.000265	176.282273	15.277729
2.630000	0.442252	0.033169	0.058820	0.029169	0.001000	0.000264	175.919469	15.273257
2.632000	0.442123	0.033159	0.058802	0.029159	0.001000	0.000264	175.557099	15.268781
2.634000	0.441994	0.033150	0.058785	0.029150	0.001000	0.000264	175.195161	15.264300
2.636000	0.441865	0.033140	0.058768	0.029140	0.001000	0.000264	174.833656	15.259815
2.638000	0.441736	0.033130	0.058751	0.029130	0.001000	0.000264	174.472584	15.255324
2.640000	0.441607	0.033121	0.058734	0.029121	0.001000	0.000264	174.111944	15.250829
2.642000	0.441478	0.033111	0.058717	0.029111	0.001000	0.000264	173.751737	15.246330
2.644000	0.441348	0.033101	0.058699	0.029101	0.001000	0.000264	173.391963	15.241825
2.646000	0.441219	0.033091	0.058682	0.029091	0.001000	0.000264	173.032620	15.237316
2.648000	0.441089	0.033082	0.058665	0.029082	0.001000	0.000264	172.673710	15.232802
2.650000	0.440959	0.033072	0.058648	0.029072	0.001000	0.000264	172.315232	15.228283
2.652000	0.440829	0.033062	0.058630	0.029062	0.001000	0.000264	171.957185	15.223760
2.654000	0.440698	0.033052	0.058613	0.029052	0.001000	0.000264	171.599571	15.219232
2.656000	0.440568	0.033043	0.058596	0.029043	0.001000	0.000263	171.242388	15.214699
2.658000	0.440438	0.033033	0.058578	0.029033	0.001000	0.000263	170.885637	15.210161
2.660000	0.440307	0.033023	0.058561	0.029023	0.001000	0.000263	170.529316	15.205619
2.662000	0.440176	0.033013	0.058543	0.029013	0.001000	0.000263	170.173428	15.201071
2.664000	0.440045	0.033003	0.058526	0.029003	0.001000	0.000263	169.817970	15.196519
2.666000	0.439914	0.032994	0.058509	0.028994	0.001000	0.000263	169.462943	15.191963
2.668000	0.439783	0.032984	0.058491	0.028984	0.001000	0.000263	169.108347	15.187401
2.670000	0.439652	0.032974	0.058474	0.028974	0.001000	0.000263	168.754182	15.182835
2.672000	0.439520	0.032964	0.058456	0.028964	0.001000	0.000263	168.400448	15.178264
2.674000	0.439389	0.032954	0.058439	0.028954	0.001000	0.000263	168.047144	15.173688
2.676000	0.439257	0.032944	0.058421	0.028944	0.001000	0.000263	167.694270	15.169107
2.678000	0.439125	0.032934	0.058404	0.028934	0.001000	0.000263	167.341826	15.164522
2.680000	0.438993	0.032925	0.058386	0.028925	0.001000	0.000262	166.989813	15.159931
2.682000	0.438861	0.032915	0.058369	0.028915	0.001000	0.000262	166.638230	15.155336
2.684000	0.438729	0.032905	0.058351	0.028905	0.001000	0.000262	166.287076	15.150736
2.686000	0.438597	0.032895	0.058333	0.028895	0.001000	0.000262	165.936352	15.146132
2.688000	0.438464	0.032885	0.058316	0.028885	0.001000	0.000262	165.586058	15.141522
2.690000	0.438331	0.032875	0.058298	0.028875	0.001000	0.000262	165.236193	15.136908
2.692000	0.438198	0.032865	0.058280	0.028865	0.001000	0.000262	164.886757	15.132288
2.694000	0.438066	0.032855	0.058263	0.028855	0.001000	0.000262	164.537751	15.127664
2.696000	0.437932	0.032845	0.058245	0.028845	0.001000	0.000262	164.189173	15.123036
2.698000	0.437799	0.032835	0.058227	0.028835	0.001000	0.000262	163.841025	15.118402
2.700000	0.437666	0.032825	0.058210	0.028825	0.001000	0.000262	163.493305	15.113763
2.702000	0.437532	0.032815	0.058192	0.028815	0.001000	0.000262	163.146014	15.109120
2.704000	0.437399	0.032805	0.058174	0.028805	0.001000	0.000262	162.799152	15.104471
2.706000	0.437265	0.032795	0.058156	0.028795	0.001000	0.000261	162.452717	15.099818
2.708000	0.437131	0.032785	0.058138	0.028785	0.001000	0.000261	162.106712	15.095160
2.710000	0.436997	0.032775	0.058121	0.028775	0.001000	0.000261	161.761134	15.090497
2.712000	0.436863	0.032765	0.058103	0.028765	0.001000	0.000261	161.415984	15.085830
2.714000	0.436728	0.032755	0.058085	0.028755	0.001000	0.000261	161.071262	15.081157
2.716000	0.436594	0.032745	0.058067	0.028745	0.001000	0.000261	160.726968	15.076479
2.718000	0.436459	0.032734	0.058049	0.028734	0.001000	0.000261	160.383102	15.071797
2.720000	0.436324	0.032724	0.058031	0.028724	0.001000	0.000261	160.039663	15.067110
2.722000	0.436189	0.032714	0.058013	0.028714	0.001000	0.000261	159.696651	15.062418
2.724000	0.436054	0.032704	0.057995	0.028704	0.001000	0.000261	159.354066	15.057720
2.726000	0.435919	0.032694	0.057977	0.028694	0.001000	0.000261	159.011909	15.053018
2.728000	0.435784	0.032684	0.057959	0.028684	0.001000	0.000261	158.670179	15.048311
2.730000	0.435648	0.032674	0.057941	0.028674	0.001000	0.000260	158.328875	15.043600
2.732000	0.435513	0.032663	0.057923	0.028663	0.001000	0.000260	157.987998	15.038883
2.734000	0.435377	0.032653	0.057905	0.028653	0.001000	0.000260	157.647548	15.034161
2.736000	0.435241	0.032643	0.057887	0.028643	0.001000	0.000260	157.307524	15.029435
2.738000	0.435105	0.032633	0.057869	0.028633	0.001000	0.000260	156.967926	15.024703
2.740000	0.434969	0.032623	0.057851	0.028623	0.001000	0.000260	156.628754	15.019966
2.742000	0.434832	0.032612	0.057833	0.028612	0.001000	0.000260	156.290009	15.015225
2.744000	0.434696	0.032602	0.057815	0.028602	0.001000	0.000260	155.951689	15.010479
2.746000	0.434559	0.032592	0.057796	0.028592	0.001000	0.000260	155.613795	15.005727
2.748000	0.434423	0.032582	0.057778	0.028582	0.001000	0.000260	155.276327	15.000971
2.750000	0.434286	0.032571	0.057760	0.028571	0.001000	0.000260	154.939284	14.996210
2.752000	0.434149	0.032561	0.057742	0.028561	0.001000	0.000260	154.602667	14.991444
2.754000	0.434011	0.032551	0.057724	0.028551	0.001000	0.000259	154.266474	14.986672
2.756000	0.433874	0.032541	0.057705	0.028541	0.001000	0.000259	153.930707	14.981896
2.758000	0.433737	0.032530	0.057687	0.028530	0.001000	0.000259	153.595365	14.977115
2.760000	0.433599	0.032520	0.057669	0.028520	0.001000	0.000259	153.260448	14.972329
2.762000	0.433461	0.032510	0.057650	0.028510	0.001000	0.000259	152.925955	14.967538
2.764000	0.433323	0.032499	0.057632	0.028499	0.001000	0.000259	152.591887	14.962742
2.766000	0.433185	0.032489	0.057614	0.028489	0.001000	0.000259	152.258243	14.957940
2.768000	0.433047	0.032479	0.057595	0.028479	0.001000	0.000259	151.925023	14.953134
2.770000	0.432909	0.032468	0.057577	0.028468	0.001000	0.000259	151.592228	14.948323
2.772000	0.432770	0.032458	0.057558	0.028458	0.001000	0.000259	151.259856	14.943507
2.774000	0.432632	0.032447	0.057540	0.028447	0.001000	0.000259	150.927909	14.938686
2.776000	0.432493	0.032437	0.057522	0.028437	0.001000	0.000259	150.596385	14.933860
2.778000	0.432354	0.032427	0.057503	0.028427	0.001000	0.000258	150.265285	14.929028
2.780000	0.432215	0.032416	0.057485	0.028416	0.001000	0.000258	149.934608	14.924192
2.782000	0.432076	0.032406	0.057466	0.028406	0.001000	0.000258	149.604354	14.919351
2.784000	0.431936	0.032395	0.057448	0.028395	0.001000	0.000258	149.274524	14.914504
2.786000	0.431797	0.032385	0.057429	0.028385	0.001000	0.000258	148.945117	14.909653
2.788000	0.431657	0.032374	0.057410	0.028374	0.001000	0.000258	148.616132	14.904797
2.790000	0.431517	0.032364	0.057392	0.028364	0.001000	0.000258	148.287571	14.899935
2.792000	0.431377	0.032353	0.057373	0.028353	0.001000	0.000258	147.959432	14.895069
2.794000	0.431237	0.032343	0.057355	0.028343	0.001000	0.000258	147.631716	14.890197
2.796000	0.431097	0.032332	0.057336	0.028332	0.001000	0.000258	147.304421	14.885320
2.798000	0.430957	0.032322	0.057317	0.028322	0.001000	0.000258	146.977550	14.880438
2.800000	0.430816	0.032311	0.057299	0.028311	0.001000	0.000258	146.651100	14.875551
2.802000	0.430675	0.032301	0.057280	0.028301	0.001000	0.000257	146.325072	14.870660
2.804000	0.430535	0.032290	0.057261	0.028290	0.001000	0.000257	145.999466	14.865762
2.806000	0.430394	0.032280	0.057242	0.028280	0.001000	0.000257	145.674282	14.860860
2.808000	0.430253	0.032269	0.057224	0.028269	0.001000	0.000257	145.349519	14.855953
2.810000	0.430111	0.032258	0.057205	0.028258	0.001000	0.000257	145.025177	14.851041
2.812000	0.429970	0.032248	0.057186	0.028248	0.001000	0.000257	144.701257	14.846123
2.814000	0.429828	0.032237	0.057167	0.028237	0.001000	0.000257	144.377758	14.841201
2.816000	0.429687	0.032227	0.057148	0.028227	0.001000	0.000257	144.054680	14.836273
2.818000	0.429545	0.032216	0.057129	0.028216	0.001000	0.000257	143.732023	14.831340
2.820000	0.429403	0.032205	0.057111	0.028205	0.001000	0.000257	143.409786	14.826402
2.822000	0.429261	0.032195	0.057092	0.028195	0.001000	0.000257	143.087971	14.821459
2.824000	0.429118	0.032184	0.057073	0.028184	0.001000	0.000256	142.766575	14.816511
2.826000	0.428976	0.032173	0.057054	0.028173	0.001000	0.000256	142.445600	14.811557
2.828000	0.428833	0.032163	0.057035	0.028163	0.001000	0.000256	142.125045	14.806599
2.830000	0.428691	0.032152	0.057016	0.028152	0.001000	0.000256	141.804910	14.801635
2.832000	0.428548	0.032141	0.056997	0.028141	0.001000	0.000256	141.485194	14.796666
2.834000	0.428405	0.032130	0.056978	0.028130	0.001000	0.000256	141.165899	14.791692
2.836000	0.428262	0.032120	0.056959	0.028120	0.001000	0.000256	140.847023	14.786713
2.838000	0.428118	0.032109	0.056940	0.028109	0.001000	0.000256	140.528567	14.781728
2.840000	0.427975	0.032098	0.056921	0.028098	0.001000	0.000256	140.210529	14.776739
2.842000	0.427831	0.032087	0.056902	0.028087	0.001000	0.000256	139.892911	14.771744
2.844000	0.427687	0.032077	0.056882	0.028077	0.001000	0.000256	139.575712	14.766744
2.846000	0.427544	0.032066	0.056863	0.028066	0.001000	0.000256	139.258932	14.761739
2.848000	0.427399	0.032055	0.056844	0.028055	0.001000	0.000255	138.942571	14.756728
2.850000	0.427255	0.032044	0.056825	0.028044	0.001000	0.000255	138.626628	14.751713
2.852000	0.427111	0.032033	0.056806	0.028033	0.001000	0.000255	138.311104	14.746692
2.854000	0.426966	0.032022	0.056787	0.028022	0.001000	0.000255	137.995998	14.741666
2.856000	0.426822	0.032012	0.056767	0.028012	0.001000	0.000255	137.681310	14.736635
2.858000	0.426677	0.032001	0.056748	0.028001	0.001000	0.000255	137.367041	14.731598
2.860000	0.426532	0.031990	0.056729	0.027990	0.001000	0.000255	137.053189	14.726556
2.862000	0.426387	0.031979	0.056709	0.027979	0.001000	0.000255	136.739755	14.721509
2.864000	0.426241	0.031968	0.056690	0.027968	0.001000	0.000255	136.426738	14.716457
2.866000	0.426096	0.031957	0.056671	0.027957	0.001000	0.000255	136.114139	14.711400
2.868000	0.425950	0.031946	0.056651	0.027946	0.001000	0.000255	135.801957	14.706337
2.870000	0.425805	0.031935	0.056632	0.027935	0.001000	0.000254	135.490193	14.701269
2.872000	0.425659	0.031924	0.056613	0.027924	0.001000	0.000254	135.178845	14.696196
2.874000	0.425513	0.031913	0.056593	0.027913	0.001000	0.000254	134.867915	14.691117
2.876000	0.425367	0.031902	0.056574	0.027902	0.001000	0.000254	134.557401	14.686033
2.878000	0.425220	0.031892	0.056554	0.027892	0.001000	0.000254	134.247304	14.680944
2.880000	0.425074	0.031881	0.056535	0.027881	0.001000	0.000254	133.937623	14.675850
2.882000	0.424927	0.031870	0.056515	0.027870	0.001000	0.000254	133.628359	14.670750
2.884000	0.424780	0.031859	0.056496	0.027859	0.001000	0.000254	133.319510	14.665645
2.886000	0.424633	0.031848	0.056476	0.027848	0.001000	0.000254	133.011078	14.660535
2.888000	0.424486	0.031836	0.056457	0.027836	0.001000	0.000254	132.703062	14.655419
2.890000	0.424339	0.031825	0.056437	0.027825	0.001000	0.000254	132.395461	14.650298
2.892000	0.424192	0.031814	0.056417	0.027814	0.001000	0.000253	132.088276	14.645172
2.894000	0.424044	0.031803	0.056398	0.027803	0.001000	0.000253	131.781507	14.640040
2.896000	0.423896	0.031792	0.056378	0.027792	0.001000	0.000253	131.475153	14.634903
2.898000	0.423749	0.031781	0.056359	0.027781	0.001000	0.000253	131.169214	14.629761
2.900000	0.423601	0.031770	0.056339	0.027770	0.001000	0.000253	130.863690	14.624613
2.902000	0.423452	0.031759	0.056319	0.027759	0.001000	0.000253	130.558580	14.619461
2.904000	0.423304	0.031748	0.056299	0.027748	0.001000	0.000253	130.253886	14.614302
2.906000	0.423156	0.031737	0.056280	0.027737	0.001000	0.000253	129.949606	14.609138
2.908000	0.423007	0.031726	0.056260	0.027726	0.001000	0.000253	129.645741	14.603969
2.910000	0.422858	0.031714	0.056240	0.027714	0.001000	0.000253	129.342290	14.598795
2.912000	0.422709	0.031703	0.056220	0.027703	0.001000	0.000253	129.039253	14.593615
2.914000	0.422560	0.031692	0.056200	0.027692	0.001000	0.000252	128.736630	14.588430
2.916000	0.422411	0.031681	0.056181	0.027681	0.001000	0.000252	128.434421	14.583239
2.918000	0.422261	0.031670	0.056161	0.027670	0.001000	0.000252	128.132626	14.578043
2.920000	0.422112	0.031658	0.056141	0.027658	0.001000	0.000252	127.831244	14.572842
2.922000	0.421962	0.031647	0.056121	0.027647	0.001000	0.000252	127.530276	14.567635
2.924000	0.421812	0.031636	0.056101	0.027636	0.001000	0.000252	127.229721	14.562423
2.926000	0.421662	0.031625	0.056081	0.027625	0.001000	0.000252	126.929579	14.557205
2.928000	0.421512	0.031613	0.056061	0.027613	0.001000	0.000252	126.629850	14.551982
2.930000	0.421362	0.031602	0.056041	0.027602	0.001000	0.000252	126.330534	14.546754
2.932000	0.421211	0.031591	0.056021	0.027591	0.001000	0.000252	126.031630	14.541520
2.934000	0.421061	0.031580	0.056001	0.027580	0.001000	0.000252	125.733140	14.536280
2.936000	0.420910	0.031568	0.055981	0.027568	0.001000	0.000251	125.435061	14.531035
2.938000	0.420759	0.031557	0.055961	0.027557	0.001000	0.000251	125.137395	14.525785
2.940000	0.420608	0.031546	0.055941	0.027546	0.001000	0.000251	124.840141	14.520529
2.942000	0.420456	0.031534	0.055921	0.027534	0.001000	0.000251	124.543299	14.515268
2.944000	0.420305	0.031523	0.055901	0.027523	0.001000	0.000251	124.246868	14.510001
2.946000	0.420153	0.031512	0.055880	0.027512	0.001000	0.000251	123.950849	14.504729
2.948000	0.420002	0.031500	0.055860	0.027500	0.001000	0.000251	123.655242	14.499452
2.950000	0.419850	0.031489	0.055840	0.027489	0.001000	0.000251	123.360046	14.494168
2.952000	0.419698	0.031477	0.055820	0.027477	0.001000	0.000251	123.065262	14.488880
2.954000	0.419545	0.031466	0.055800	0.027466	0.001000	0.000251	122.770888	14.483586
2.956000	0.419393	0.031454	0.055779	0.027454	0.001000	0.000251	122.476925	14.478286
2.958000	0.419240	0.031443	0.055759	0.027443	0.001000	0.000250	122.183374	14.472981
2.960000	0.419088	0.031432	0.055739	0.027432	0.001000	0.000250	121.890232	14.467670
2.962000	0.418935	0.031420	0.055718	0.027420	0.001000	0.000250	121.597501	14.462354
2.964000	0.418782	0.031409	0.055698	0.027409	0.001000	0.000250	121.305181	14.457032
2.966000	0.418629	0.031397	0.055678	0.027397	0.001000	0.000250	121.013270	14.451705
2.968000	0.418475	0.031386	0.055657	0.027386	0.001000	0.000250	120.721770	14.446372
2.970000	0.418322	0.031374	0.055637	0.027374	0.001000	0.000250	120.430680	14.441033
2.972000	0.418168	0.031363	0.055616	0.027363	0.001000	0.000250	120.139999	14.435690
2.974000	0.418014	0.031351	0.055596	0.027351	0.001000	0.000250	119.849728	14.430340
2.976000	0.417860	0.031340	0.055575	0.027340	0.001000	0.000250	119.559866	14.424985
2.978000	0.417706	0.031328	0.055555	0.027328	0.001000	0.000250	119.270413	14.419624
2.980000	0.417552	0.031316	0.055534	0.027316	0.001000	0.000249	118.981370	14.414258
2.982000	0.417397	0.031305	0.055514	0.027305	0.001000	0.000249	118.692735	14.408886
2.984000	0.417243	0.031293	0.055493	0.027293	0.001000	0.000249	118.404509	14.403509
2.986000	0.417088	0.031282	0.055473	0.027282	0.001000	0.000249	118.116692	14.398126
2.988000	0.416933	0.031270	0.055452	0.027270	0.001000	0.000249	117.829284	14.392737
2.990000	0.416778	0.031258	0.055431	0.027258	0.001000	0.000249	117.542284	14.387343
2.992000	0.416623	0.031247	0.055411	0.027247	0.001000	0.000249	117.255692	14.381943
2.994000	0.416467	0.031235	0.055390	0.027235	0.001000	0.000249	116.969508	14.376537
2.996000	0.416312	0.031223	0.055369	0.027223	0.001000	0.000249	116.683732	14.371126
2.998000	0.416156	0.031212	0.055349	0.027212	0.001000	0.000249	116.398363	14.365709
3.000000	0.416000	0.031200	0.055328	0.027200	0.001000	0.000249	116.113403	14.360287
3.002000	0.415844	0.031188	0.055307	0.027188	0.001000	0.000248	115.828849	14.354859
3.004000	0.415688	0.031177	0.055286	0.027177	0.001000	0.000248	115.544703	14.349425
3.006000	0.415531	0.031165	0.055266	0.027165	0.001000	0.000248	115.260964	14.343986
3.008000	0.415375	0.031153	0.055245	0.027153	0.001000	0.000248	114.977633	14.338541
